,User,TweetCreated,TweetId
229,CNNChile,2019-10-27T23:47:35.000Z,1188603176880082945
230,CNNChile,2019-10-27T22:47:19.000Z,1188588012818632704
231,CNNChile,2019-10-27T22:34:05.000Z,1188584682474164229
232,CNNChile,2019-10-27T22:12:14.000Z,1188579181136887810
233,CNNChile,2019-10-27T21:09:15.000Z,1188563334087376901
234,CNNChile,2019-10-27T21:04:35.000Z,1188562156150755328
235,CNNChile,2019-10-27T20:03:09.000Z,1188546696042733569
236,CNNChile,2019-10-27T19:39:43.000Z,1188540801103458305
237,CNNChile,2019-10-27T19:30:21.000Z,1188538443497951238
238,CNNChile,2019-10-27T19:15:43.000Z,1188534758600404993
239,CNNChile,2019-10-27T18:59:47.000Z,1188530750062092288
240,CNNChile,2019-10-27T18:32:10.000Z,1188523800448524288
241,CNNChile,2019-10-27T18:16:16.000Z,1188519800198307841
242,CNNChile,2019-10-27T18:06:19.000Z,1188517296446197760
243,CNNChile,2019-10-27T17:48:25.000Z,1188512791382110211
244,CNNChile,2019-10-27T17:04:46.000Z,1188501805023539200
245,CNNChile,2019-10-27T16:43:30.000Z,1188496454106648576
246,CNNChile,2019-10-27T16:09:45.000Z,1188487962042032131
247,CNNChile,2019-10-27T15:23:59.000Z,1188476441136160773
248,CNNChile,2019-10-27T14:38:57.000Z,1188465109284409344
249,CNNChile,2019-10-27T14:34:04.000Z,1188463879682248706
250,CNNChile,2019-10-27T14:29:46.000Z,1188462800110264320
251,CNNChile,2019-10-27T14:27:58.000Z,1188462345267351552
252,CNNChile,2019-10-27T14:23:25.000Z,1188461202990653440
253,CNNChile,2019-10-27T14:21:27.000Z,1188460704510201857
254,CNNChile,2019-10-27T14:18:08.000Z,1188459869562724358
255,CNNChile,2019-10-27T13:52:10.000Z,1188453337487810560
256,CNNChile,2019-10-27T13:49:16.000Z,1188452605204336641
257,CNNChile,2019-10-27T13:46:00.000Z,1188451783091380224
258,CNNChile,2019-10-27T13:41:28.000Z,1188450642370674688
259,CNNChile,2019-10-27T13:33:03.000Z,1188448524121325569
260,CNNChile,2019-10-27T13:28:20.000Z,1188447337099739141
261,CNNChile,2019-10-27T13:24:39.000Z,1188446410087239680
262,CNNChile,2019-10-27T13:17:34.000Z,1188444627482894336
263,CNNChile,2019-10-27T13:14:51.000Z,1188443945006780416
264,CNNChile,2019-10-27T13:13:57.000Z,1188443717272854528
265,CNNChile,2019-10-27T13:10:38.000Z,1188442882589548545
266,CNNChile,2019-10-27T13:03:35.000Z,1188441108587732993
267,CNNChile,2019-10-27T13:00:53.000Z,1188440430167252997
268,CNNChile,2019-10-27T04:39:25.000Z,1188314233093574656
269,CNNChile,2019-10-27T03:21:20.000Z,1188294583597326337
270,CNNChile,2019-10-27T03:19:59.000Z,1188294241988030464
271,CNNChile,2019-10-27T03:06:48.000Z,1188290925891600384
272,CNNChile,2019-10-27T03:01:07.000Z,1188289492613943296
273,CNNChile,2019-10-27T02:56:22.000Z,1188288297946275842
274,CNNChile,2019-10-27T02:50:08.000Z,1188286731625422848
275,CNNChile,2019-10-27T02:41:08.000Z,1188284465371594752
276,CNNChile,2019-10-27T02:35:11.000Z,1188282966386057221
277,CNNChile,2019-10-27T02:29:48.000Z,1188281614616412160
278,CNNChile,2019-10-27T02:23:15.000Z,1188279965428658176
279,CNNChile,2019-10-27T02:18:29.000Z,1188278766440722432
280,CNNChile,2019-10-27T02:17:31.000Z,1188278524185993216
281,CNNChile,2019-10-27T01:14:50.000Z,1188262749165342720
282,CNNChile,2019-10-27T00:22:25.000Z,1188249555697127429
283,CNNChile,2019-10-26T22:43:53.000Z,1188224759739244544
284,CNNChile,2019-10-26T22:03:23.000Z,1188214566070575104
285,CNNChile,2019-10-26T21:29:09.000Z,1188205952668962817
286,CNNChile,2019-10-26T20:28:40.000Z,1188190729253916674
287,CNNChile,2019-10-26T20:20:05.000Z,1188188572744065026
288,CNNChile,2019-10-26T20:19:16.000Z,1188188367068028928
289,CNNChile,2019-10-26T19:55:44.000Z,1188182443318075392
290,CNNChile,2019-10-26T18:50:43.000Z,1188166080306520064
291,CNNChile,2019-10-26T18:23:12.000Z,1188159157238669312
292,CNNChile,2019-10-26T18:22:18.000Z,1188158931329343488
293,CNNChile,2019-10-26T18:20:06.000Z,1188158377836384256
294,CNNChile,2019-10-26T18:13:26.000Z,1188156698508189696
295,CNNChile,2019-10-26T17:57:33.000Z,1188152700422242304
296,CNNChile,2019-10-26T16:57:27.000Z,1188137578492583936
297,CNNChile,2019-10-26T16:54:45.000Z,1188136895966011392
298,CNNChile,2019-10-26T15:45:09.000Z,1188119380888035328
299,CNNChile,2019-10-26T15:18:10.000Z,1188112589319892992
300,CNNChile,2019-10-26T15:17:51.000Z,1188112512262295554
301,CNNChile,2019-10-26T15:03:17.000Z,1188108844351807490
302,CNNChile,2019-10-26T14:46:00.000Z,1188104496842457088
303,CNNChile,2019-10-26T14:45:15.000Z,1188104308174348291
304,CNNChile,2019-10-26T14:09:19.000Z,1188095266261479424
305,CNNChile,2019-10-26T14:01:19.000Z,1188093251443712000
306,CNNChile,2019-10-26T13:41:28.000Z,1188088254261858305
307,CNNChile,2019-10-26T13:15:20.000Z,1188081680952655873
308,CNNChile,2019-10-26T03:11:11.000Z,1187929641199255552
309,CNNChile,2019-10-26T03:06:30.000Z,1187928461890994180
310,CNNChile,2019-10-26T03:00:26.000Z,1187926932924649472
311,CNNChile,2019-10-26T02:55:17.000Z,1187925639795564544
312,CNNChile,2019-10-26T02:36:27.000Z,1187920900160675840
313,CNNChile,2019-10-26T02:29:29.000Z,1187919145175789569
314,CNNChile,2019-10-26T02:28:58.000Z,1187919015198498817
315,CNNChile,2019-10-26T02:23:51.000Z,1187917728717459456
316,CNNChile,2019-10-26T02:20:22.000Z,1187916852271505408
317,CNNChile,2019-10-26T02:11:48.000Z,1187914697095503873
318,CNNChile,2019-10-26T01:59:53.000Z,1187911697157230592
319,CNNChile,2019-10-26T00:57:56.000Z,1187896105222189056
320,CNNChile,2019-10-26T00:43:53.000Z,1187892572691107840
321,CNNChile,2019-10-26T00:34:02.000Z,1187890090527338497
322,CNNChile,2019-10-26T00:09:51.000Z,1187884006823514112
323,CNNChile,2019-10-25T23:45:19.000Z,1187877833537970177
324,CNNChile,2019-10-25T23:33:59.000Z,1187874981750788097
325,CNNChile,2019-10-25T23:05:17.000Z,1187867758329057286
326,CNNChile,2019-10-25T21:55:15.000Z,1187850133825839110
327,CNNChile,2019-10-25T21:51:32.000Z,1187849196038230016
328,CNNChile,2019-10-25T21:39:18.000Z,1187846119247626240
329,CNNChile,2019-10-25T21:17:24.000Z,1187840606472724480
330,CNNChile,2019-10-25T21:11:53.000Z,1187839219613356032
331,CNNChile,2019-10-25T21:06:45.000Z,1187837928556380169
332,CNNChile,2019-10-25T20:45:39.000Z,1187832616839454721
333,CNNChile,2019-10-25T20:35:00.000Z,1187829936280735745
334,CNNChile,2019-10-25T20:31:53.000Z,1187829153317478400
335,CNNChile,2019-10-25T20:25:58.000Z,1187827664301838341
336,CNNChile,2019-10-25T20:02:40.000Z,1187821802229325830
337,CNNChile,2019-10-25T19:58:31.000Z,1187820756354437120
338,CNNChile,2019-10-25T19:46:23.000Z,1187817701189849090
339,CNNChile,2019-10-25T19:25:40.000Z,1187812489138003968
340,CNNChile,2019-10-25T19:24:30.000Z,1187812195658158080
341,CNNChile,2019-10-25T17:51:18.000Z,1187788742314151936
342,CNNChile,2019-10-25T17:01:09.000Z,1187776118855614464
343,CNNChile,2019-10-25T16:54:51.000Z,1187774535560552448
344,CNNChile,2019-10-25T16:47:02.000Z,1187772567731474436
345,CNNChile,2019-10-25T16:26:35.000Z,1187767420716371973
346,CNNChile,2019-10-25T16:14:54.000Z,1187764481490915330
347,CNNChile,2019-10-25T15:41:18.000Z,1187756024528289794
348,CNNChile,2019-10-25T14:53:28.000Z,1187743985957326848
349,CNNChile,2019-10-25T14:43:34.000Z,1187741498101698562
350,CNNChile,2019-10-25T14:14:27.000Z,1187734167662071808
351,CNNChile,2019-10-25T13:14:49.000Z,1187719159456550917
352,CNNChile,2019-10-25T13:10:51.000Z,1187718164785913859
353,CNNChile,2019-10-25T12:47:25.000Z,1187712265258065920
354,CNNChile,2019-10-25T12:31:36.000Z,1187708284922486786
355,CNNChile,2019-10-25T12:27:25.000Z,1187707233913716738
356,CNNChile,2019-10-25T12:04:54.000Z,1187701564787580929
357,CNNChile,2019-10-25T11:41:53.000Z,1187695773821161472
358,CNNChile,2019-10-25T11:35:17.000Z,1187694112427954176
359,CNNChile,2019-10-25T02:49:02.000Z,1187561676180205568
360,CNNChile,2019-10-25T02:41:24.000Z,1187559756938055680
361,CNNChile,2019-10-25T02:27:31.000Z,1187556264462770176
362,CNNChile,2019-10-25T02:20:51.000Z,1187554587412180992
363,CNNChile,2019-10-25T02:15:21.000Z,1187553203216441345
364,CNNChile,2019-10-25T02:14:40.000Z,1187553030335586304
365,CNNChile,2019-10-25T00:55:48.000Z,1187533181722841088
366,CNNChile,2019-10-25T00:19:45.000Z,1187524108533272582
367,CNNChile,2019-10-25T00:11:37.000Z,1187522063428411398
368,CNNChile,2019-10-24T23:55:22.000Z,1187517973520470016
369,CNNChile,2019-10-24T22:55:24.000Z,1187502882079330310
370,CNNChile,2019-10-24T22:48:50.000Z,1187501231092256770
371,CNNChile,2019-10-24T22:31:00.000Z,1187496741618085889
372,CNNChile,2019-10-24T22:13:43.000Z,1187492392275980295
373,CNNChile,2019-10-24T21:58:54.000Z,1187488662029778944
374,CNNChile,2019-10-24T21:57:06.000Z,1187488211255332870
375,CNNChile,2019-10-24T21:43:31.000Z,1187484793090596876
376,CNNChile,2019-10-24T21:04:46.000Z,1187475042054967296
377,CNNChile,2019-10-24T20:53:39.000Z,1187472242285744129
378,CNNChile,2019-10-24T20:36:06.000Z,1187467826048581633
379,CNNChile,2019-10-24T20:32:10.000Z,1187466834888388608
380,CNNChile,2019-10-24T20:14:00.000Z,1187462265424859139
381,CNNChile,2019-10-24T20:11:07.000Z,1187461537058836480
382,CNNChile,2019-10-24T20:07:14.000Z,1187460562340499461
383,CNNChile,2019-10-24T20:03:52.000Z,1187459716437422082
384,CNNChile,2019-10-24T19:59:47.000Z,1187458688274948096
385,CNNChile,2019-10-24T19:59:43.000Z,1187458668054417412
386,CNNChile,2019-10-24T19:53:59.000Z,1187457225394184198
387,CNNChile,2019-10-24T18:56:36.000Z,1187442784527179781
388,CNNChile,2019-10-24T18:46:32.000Z,1187440254824996864
389,CNNChile,2019-10-24T17:19:50.000Z,1187418435690516480
390,CNNChile,2019-10-24T17:15:22.000Z,1187417309809270789
391,CNNChile,2019-10-24T17:06:57.000Z,1187415191316848640
392,CNNChile,2019-10-24T17:05:31.000Z,1187414832166903808
393,CNNChile,2019-10-24T17:05:12.000Z,1187414751422365697
394,CNNChile,2019-10-24T16:58:21.000Z,1187413026103689217
395,CNNChile,2019-10-24T16:57:03.000Z,1187412701728956419
396,CNNChile,2019-10-24T16:54:35.000Z,1187412080611282944
397,CNNChile,2019-10-24T16:48:21.000Z,1187410512042024960
398,CNNChile,2019-10-24T16:45:21.000Z,1187409754014076932
399,CNNChile,2019-10-24T16:32:32.000Z,1187406529651204097
400,CNNChile,2019-10-24T16:01:37.000Z,1187398748843868162
401,CNNChile,2019-10-24T16:01:08.000Z,1187398630002614272
402,CNNChile,2019-10-24T15:49:27.000Z,1187395687098568704
403,CNNChile,2019-10-24T15:38:56.000Z,1187393040337555456
404,CNNChile,2019-10-24T15:20:11.000Z,1187388324903882752
405,CNNChile,2019-10-24T15:19:43.000Z,1187388203927556097
406,CNNChile,2019-10-24T15:04:24.000Z,1187384351442587649
407,CNNChile,2019-10-24T14:19:55.000Z,1187373158199975936
408,CNNChile,2019-10-24T14:17:51.000Z,1187372638433402882
409,CNNChile,2019-10-24T13:43:17.000Z,1187363935730712577
410,CNNChile,2019-10-24T13:39:23.000Z,1187362954771128321
411,CNNChile,2019-10-24T13:38:32.000Z,1187362741381718021
412,CNNChile,2019-10-24T13:02:21.000Z,1187353636030038018
413,CNNChile,2019-10-24T12:44:36.000Z,1187349170132324352
414,CNNChile,2019-10-24T12:31:00.000Z,1187345747236327425
415,CNNChile,2019-10-24T11:45:17.000Z,1187334241052479489
416,CNNChile,2019-10-24T10:56:00.000Z,1187321838063501313
417,CNNChile,2019-10-24T10:48:54.000Z,1187320050560094208
418,CNNChile,2019-10-24T03:52:03.000Z,1187215150635458560
419,CNNChile,2019-10-24T03:31:26.000Z,1187209960809226240
420,CNNChile,2019-10-24T02:57:03.000Z,1187201309142896641
421,CNNChile,2019-10-24T02:49:23.000Z,1187199378995449858
422,CNNChile,2019-10-24T02:05:30.000Z,1187188333618831360
